Order_ID,Customer_ID,Order_Date,Order_Status,Sales_Channel,Payment_Method,Shipping_City,Shipping_State,Total_Order_Value
ORD0017396,CUST001867,2025-10-22,Delivered,Online,Debit Card,Ludhiana,Punjab,2345.44
ORD0017397,CUST004135,2025-10-22,Delivered,Online,UPI,Hyderabad,Telangana,655.08
ORD0017398,CUST002738,2025-10-22,Delivered,Online,Debit Card,,Maharashtra,2356.15
ORD0017399,CUST000815,2025-10-22,Delivered,Online,UPI,Chennai,Tamil Nadu,3299.97
ORD0017400,CUST004677,2025-10-22,Delivered,Online,Credit Card,Kanpur,Uttar Pradesh,566.89
ORD0017401,CUST004227,2025-10-22,Delivered,Mobile App,Net Banking,Madurai,Tamil Nadu,1255.94
ORD0017402,CUST001498,2025-10-22,Delivered,Online,Net Banking,Chennai,Tamil Nadu,1028.2
ORD0017403,CUST004157,2025-10-22,Delivered,Store,Credit Card,Mumbai,Maharashtra,2344.56
ORD0017404,CUST002535,2025-10-22,Delivered,Online,Debit Card,Mumbai,Maharashtra,1509.89
ORD0017405,CUST002730,2025-10-22,Delivered,Online,UPI,Delhi,Delhi,1703.2
ORD0017406,CUST000804,2025-10-22,Delivered,Online,UPI,Ahmedabad,Gujarat,889.05
ORD0017407,CUST004501,2025-10-22,Delivered,Store,Debit Card,Bengaluru,Karnataka,1349.44
ORD0017408,CUST000801,2025-10-22,Delivered,Mobile App,Credit Card,Kolkata,West Bengal,1823.54
ORD0017409,CUST003713,2025-10-22,Pending,Store,Debit Card,Chennai,Tamil Nadu,1113.86
ORD0017410,CUST000162,2025-10-22,Delivered,Online,Credit Card,Pune,Maharashtra,1189.55
ORD0017411,CUST002465,2025-10-22,Delivered,Online,UPI,Chennai,Tamil Nadu,293.62
ORD0017412,CUST000965,2025-10-22,Delivered,Store,Debit Card,Warangal,Telangana,876.66
ORD0017413,CUST004299,2025-10-22,Delivered,Store,Net Banking,Pune,Maharashtra,782.84
ORD0017414,CUST003028,2025-10-22,Delivered,Mobile App,UPI,Ahmedabad,Gujarat,882.63
ORD0017415,CUST003282,2025-10-22,Delivered,Store,Cash on Delivery,Bengaluru,Karnataka,611.66
ORD0017416,CUST004142,2025-10-22,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,1712.74
ORD0017417,CUST003291,2025-10-22,Returned,Online,UPI,Delhi,Delhi,3167.45
ORD0017418,CUST002174,2025-10-22,Delivered,Mobile App,Net Banking,Hyderabad,Telangana,1997.97
ORD0017419,CUST003612,2025-10-22,Delivered,Online,Credit Card,Nagpur,Maharashtra,1252.17
ORD0017420,CUST001510,2025-10-22,Delivered,Store,Debit Card,New Delhi,Delhi,809.69
ORD0017421,CUST003076,2025-10-22,Pending,Online,Cash on Delivery,Mumbai,Maharashtra,947.29
ORD0017422,CUST002765,2025-10-22,Delivered,Store,Credit Card,Thiruvananthapuram,Kerala,1544.38
ORD0017423,CUST004095,2025-10-22,Delivered,Store,Net Banking,Kochi,Kerala,1380.92
ORD0017424,CUST002669,2025-10-22,Pending,Mobile App,Debit Card,Jaipur,Rajasthan,2679.27
ORD0017425,CUST004255,2025-10-22,Delivered,Store,Cash on Delivery,Coimbatore,Tamil Nadu,1778.67
ORD0017426,CUST001993,2025-10-22,Delivered,Store,Cash on Delivery,Pune,Maharashtra,1395.39
ORD0017427,CUST001299,2025-10-22,Cancelled,Online,UPI,Chennai,Tamil Nadu,1952.9
ORD0017428,CUST004829,2025-10-22,Delivered,Online,Net Banking,Kolkata,West Bengal,1055.23
ORD0017429,CUST000650,2025-10-22,Delivered,Mobile App,UPI,Mumbai,Maharashtra,916.51
ORD0017430,CUST000713,2025-10-22,Delivered,Store,UPI,Coimbatore,Tamil Nadu,2087.79
ORD0017431,CUST002898,2025-10-22,Returned,Online,Net Banking,Kolkata,West Bengal,748.04
ORD0017432,CUST000332,2025-10-22,Delivered,Store,UPI,Patna,Bihar,936.14
ORD0017433,CUST003005,2025-10-22,Delivered,Store,UPI,Varanasi,Uttar Pradesh,994.88
ORD0017434,CUST000182,2025-10-22,Delivered,Online,Net Banking,Thiruvananthapuram,Kerala,824.47
ORD0017435,CUST002486,2025-10-22,Delivered,Mobile App,UPI,Bengaluru,Karnataka,1393.91
ORD0017436,CUST001999,2025-10-22,Delivered,Online,Net Banking,Hyderabad,Telangana,2673.41
ORD0017437,CUST001549,2025-10-22,Delivered,Store,Credit Card,Delhi,Delhi,1110.41
ORD0017438,CUST000153,2025-10-22,Delivered,Store,Credit Card,Ludhiana,Punjab,589.89
ORD0017439,CUST003731,2025-10-22,Delivered,Online,UPI,Bengaluru,Karnataka,481.48
ORD0017440,CUST002029,2025-10-22,Delivered,Online,Debit Card,Bengaluru,Karnataka,378.29
ORD0017441,CUST003620,2025-10-22,Delivered,Mobile App,Debit Card,Ludhiana,Punjab,3177.63
ORD0017442,CUST004583,2025-10-22,Delivered,Online,UPI,Kolkata,West Bengal,1487.11
ORD0017443,CUST003498,2025-10-22,Cancelled,Mobile App,UPI,Amritsar,Punjab,660.3
ORD0017444,CUST000467,2025-10-22,Delivered,Store,Credit Card,Kanpur,Uttar Pradesh,715.6
ORD0017445,CUST003271,2025-10-23,Delivered,Mobile App,Credit Card,Patna,Bihar,932.83
ORD0017446,CUST001283,2025-10-23,Delivered,Mobile App,Debit Card,Guwahati,Assam,730.44
ORD0017447,CUST004553,2025-10-23,Delivered,Online,UPI,Indore,Madhya Pradesh,822.11
ORD0017448,CUST004713,2025-10-23,Delivered,Mobile App,UPI,Bhubaneswar,Odisha,2236.03
ORD0017449,CUST000003,2025-10-23,Delivered,Store,Cash on Delivery,Madurai,Tamil Nadu,904.48
ORD0017450,CUST000261,2025-10-23,Delivered,Mobile App,UPI,Delhi,Delhi,1128.18
ORD0017451,CUST004969,2025-10-23,Cancelled,Store,Credit Card,Pune,Maharashtra,840.78
ORD0017452,CUST000411,2025-10-23,Delivered,Online,UPI,Howrah,West Bengal,535.55
ORD0017453,CUST003498,2025-10-23,Delivered,Online,UPI,Amritsar,Punjab,510.08
ORD0017454,CUST000292,2025-10-23,Delivered,Mobile App,UPI,Nagpur,Maharashtra,1761.38
ORD0017455,CUST001060,2025-10-23,Delivered,Online,UPI,Amritsar,Punjab,873.69
ORD0017456,CUST001133,2025-10-23,Delivered,Online,Debit Card,,Maharashtra,882.69
ORD0017457,CUST003833,2025-10-23,Delivered,Online,Cash on Delivery,,Maharashtra,1262.48
ORD0017458,CUST002626,2025-10-23,Delivered,Online,Cash on Delivery,Pune,Maharashtra,1046.31
ORD0017459,CUST003902,2025-10-23,Delivered,Online,Credit Card,Indore,Madhya Pradesh,1520.0
ORD0017460,CUST004095,2025-10-23,Delivered,Online,Cash on Delivery,Kochi,Kerala,1317.65
ORD0017461,CUST002341,2025-10-23,Delivered,Mobile App,Net Banking,,Maharashtra,456.67
ORD0017462,CUST001914,2025-10-23,Delivered,Online,UPI,Delhi,Delhi,956.73
ORD0017463,CUST003295,2025-10-23,Delivered,Store,UPI,Hyderabad,Telangana,871.19
ORD0017464,CUST000277,2025-10-23,Delivered,Mobile App,Credit Card,Delhi,Delhi,411.72
ORD0017465,CUST003048,2025-10-23,Delivered,Mobile App,UPI,Madurai,Tamil Nadu,461.8
ORD0017466,CUST003364,2025-10-23,Delivered,Store,Net Banking,Kolkata,West Bengal,2299.4
ORD0017467,CUST001608,2025-10-23,Delivered,Store,Cash on Delivery,Kolkata,West Bengal,1147.9
ORD0017468,CUST000643,2025-10-23,Cancelled,Online,UPI,Pune,Maharashtra,1209.46
ORD0017469,CUST003978,2025-10-23,Cancelled,Store,Debit Card,Guwahati,Assam,612.17
ORD0017470,CUST004757,2025-10-23,Returned,Online,Debit Card,Bengaluru,Karnataka,821.9
ORD0017471,CUST002057,2025-10-23,Delivered,Online,Cash on Delivery,Delhi,Delhi,421.1
ORD0017472,CUST000496,2025-10-23,Delivered,Online,UPI,Mumbai,Maharashtra,1537.23
ORD0017473,CUST003787,2025-10-23,Delivered,Store,UPI,Bhubaneswar,Odisha,1176.69
ORD0017474,CUST004042,2025-10-23,Delivered,Online,Credit Card,Chandigarh,Chandigarh,5536.01
ORD0017475,CUST000319,2025-10-23,Delivered,Online,Credit Card,Bhopal,Madhya Pradesh,1425.22
ORD0017476,CUST003301,2025-10-23,Delivered,Online,Debit Card,Delhi,Delhi,4444.3
ORD0017477,CUST001210,2025-10-23,Delivered,Online,Credit Card,,Maharashtra,582.63
ORD0017478,CUST000141,2025-10-23,Delivered,Online,Credit Card,Pune,Maharashtra,1672.18
ORD0017479,CUST004176,2025-10-23,Delivered,Online,UPI,Thiruvananthapuram,Kerala,2081.95
ORD0017480,CUST004902,2025-10-23,Delivered,Store,Credit Card,Mumbai,Maharashtra,511.47
ORD0017481,CUST000912,2025-10-23,Delivered,Online,UPI,Udaipur,Rajasthan,727.07
ORD0017482,CUST003801,2025-10-23,Delivered,Mobile App,Credit Card,New Delhi,Delhi,165.86
ORD0017483,CUST002857,2025-10-23,Returned,Online,Credit Card,,Maharashtra,860.16
ORD0017484,CUST002289,2025-10-23,Returned,Online,Credit Card,Bhubaneswar,Odisha,2907.57
ORD0017485,CUST001283,2025-10-23,Returned,Online,UPI,Guwahati,Assam,612.68
ORD0017486,CUST004403,2025-10-23,Delivered,Online,Debit Card,New Delhi,Delhi,458.82
ORD0017487,CUST000593,2025-10-23,Delivered,Mobile App,Credit Card,Mumbai,Maharashtra,3869.96
ORD0017488,CUST001400,2025-10-23,Delivered,Mobile App,Credit Card,Warangal,Telangana,1157.96
ORD0017489,CUST004352,2025-10-23,Delivered,Store,UPI,Bengaluru,Karnataka,925.72
ORD0017490,CUST002399,2025-10-23,Delivered,Online,UPI,Chennai,Tamil Nadu,3979.07
ORD0017491,CUST004209,2025-10-23,Delivered,Online,UPI,Kolkata,West Bengal,593.16
ORD0017492,CUST002251,2025-10-24,Returned,Mobile App,Credit Card,Ahmedabad,Gujarat,580.15
ORD0017493,CUST003404,2025-10-24,Delivered,Online,UPI,Hyderabad,Telangana,1481.33
ORD0017494,CUST002854,2025-10-24,Delivered,Online,UPI,Ahmedabad,Gujarat,1308.41
ORD0017495,CUST002304,2025-10-24,Delivered,Store,UPI,Varanasi,Uttar Pradesh,691.49
ORD0017496,CUST004364,2025-10-24,Cancelled,Online,UPI,Kolkata,West Bengal,496.54
ORD0017497,CUST002296,2025-10-24,Delivered,Mobile App,UPI,Bengaluru,Karnataka,303.6
ORD0017498,CUST004262,2025-10-24,Delivered,Online,Debit Card,Chennai,Tamil Nadu,2348.48
ORD0017499,CUST001740,2025-10-24,Delivered,Mobile App,Debit Card,Varanasi,Uttar Pradesh,562.97
ORD0017500,CUST000380,2025-10-24,Delivered,Mobile App,Net Banking,Thiruvananthapuram,Kerala,1048.22
ORD0017501,CUST000606,2025-10-24,Returned,Online,UPI,Mumbai,Maharashtra,582.89
ORD0017502,CUST000761,2025-10-24,Delivered,Mobile App,UPI,Vadodara,Gujarat,1792.8
ORD0017503,CUST002613,2025-10-24,Delivered,Mobile App,Credit Card,Kolkata,West Bengal,1185.22
ORD0017504,CUST001257,2025-10-24,Delivered,Online,Debit Card,Delhi,Delhi,817.8
ORD0017505,CUST001125,2025-10-24,Delivered,Online,Cash on Delivery,Pune,Maharashtra,2651.49
ORD0017506,CUST003549,2025-10-24,Pending,Online,Debit Card,Kolkata,West Bengal,1917.14
ORD0017507,CUST003365,2025-10-24,Delivered,Mobile App,Net Banking,Ahmedabad,Gujarat,822.42
ORD0017508,CUST002280,2025-10-24,Delivered,Mobile App,Credit Card,Kolkata,West Bengal,1150.92
ORD0017509,CUST002722,2025-10-24,Cancelled,Online,Net Banking,Mumbai,Maharashtra,736.38
ORD0017510,CUST003702,2025-10-24,Delivered,Online,Debit Card,Delhi,Delhi,1632.36
ORD0017511,CUST003702,2025-10-24,Pending,Store,Net Banking,Delhi,Delhi,2516.36
ORD0017512,CUST004899,2025-10-24,Delivered,Mobile App,Net Banking,Surat,Gujarat,3150.37
ORD0017513,CUST001365,2025-10-24,Delivered,Online,UPI,Jodhpur,Rajasthan,1387.21
ORD0017514,CUST002198,2025-10-24,Delivered,Store,UPI,Bengaluru,Karnataka,1467.29
ORD0017515,CUST000874,2025-10-24,Delivered,Online,Credit Card,Varanasi,Uttar Pradesh,737.79
ORD0017516,CUST002691,2025-10-24,Delivered,Store,UPI,Delhi,Delhi,1961.18
ORD0017517,CUST000938,2025-10-24,Delivered,Online,Cash on Delivery,Hyderabad,Telangana,427.29
ORD0017518,CUST001464,2025-10-24,Cancelled,Online,Debit Card,Udaipur,Rajasthan,3754.14
ORD0017519,CUST001882,2025-10-24,Cancelled,Mobile App,Debit Card,Mumbai,Maharashtra,2025.01
ORD0017520,CUST000400,2025-10-24,Delivered,Mobile App,Debit Card,Kochi,Kerala,2930.81
ORD0017521,CUST004421,2025-10-24,Delivered,Store,Debit Card,Kolkata,West Bengal,895.82
ORD0017522,CUST004098,2025-10-24,Cancelled,Store,Credit Card,Varanasi,Uttar Pradesh,997.98
ORD0017523,CUST004010,2025-10-24,Delivered,Online,Credit Card,Kolkata,West Bengal,625.35
ORD0017524,CUST004097,2025-10-24,Delivered,Online,UPI,Chennai,Tamil Nadu,1490.54
ORD0017525,CUST002864,2025-10-24,Delivered,Mobile App,UPI,Delhi,Delhi,2226.52
ORD0017526,CUST002700,2025-10-24,Delivered,Online,Net Banking,Hyderabad,Telangana,1899.93
ORD0017527,CUST002279,2025-10-24,Delivered,Online,UPI,Udaipur,Rajasthan,2772.89
ORD0017528,CUST003336,2025-10-24,Delivered,Mobile App,Credit Card,Warangal,Telangana,447.3
ORD0017529,CUST002639,2025-10-24,Delivered,Online,Debit Card,Hyderabad,Telangana,1267.77
ORD0017530,CUST000294,2025-10-24,Delivered,Store,Cash on Delivery,Bengaluru,Karnataka,478.38
ORD0017531,CUST003597,2025-10-24,Returned,Online,UPI,Delhi,Delhi,1467.62
ORD0017532,CUST003100,2025-10-24,Cancelled,Mobile App,UPI,Bengaluru,Karnataka,1425.91
ORD0017533,CUST001677,2025-10-24,Delivered,Online,Credit Card,,Maharashtra,1847.9
ORD0017534,CUST000962,2025-10-24,Delivered,Mobile App,Credit Card,,Maharashtra,2522.73
ORD0017535,CUST000920,2025-10-24,Returned,Online,Debit Card,Udaipur,Rajasthan,2352.67
ORD0017536,CUST003135,2025-10-24,Cancelled,Mobile App,Credit Card,Pune,Maharashtra,732.79
ORD0017537,CUST002237,2025-10-24,Delivered,Online,Debit Card,Pune,Maharashtra,571.44
ORD0017538,CUST003432,2025-10-24,Returned,Store,Debit Card,Pune,Maharashtra,150.0
ORD0017539,CUST003844,2025-10-24,Delivered,Online,UPI,Delhi,Delhi,790.85
ORD0017540,CUST000023,2025-10-25,Delivered,Mobile App,UPI,Mysuru,Karnataka,2780.01
ORD0017541,CUST004570,2025-10-25,Delivered,Store,Credit Card,Thiruvananthapuram,Kerala,553.78
ORD0017542,CUST001255,2025-10-25,Delivered,Store,UPI,Bengaluru,Karnataka,1349.87
ORD0017543,CUST004817,2025-10-25,Cancelled,Online,Debit Card,Ahmedabad,Gujarat,977.64
ORD0017544,CUST000160,2025-10-25,Delivered,Online,UPI,Warangal,Telangana,2218.8
ORD0017545,CUST004298,2025-10-25,Delivered,Store,Debit Card,Kolkata,West Bengal,1520.14
ORD0017546,CUST001212,2025-10-25,Delivered,Mobile App,Debit Card,Chennai,Tamil Nadu,1076.75
ORD0017547,CUST002189,2025-10-25,Delivered,Mobile App,Credit Card,Bengaluru,Karnataka,1126.14
ORD0017548,CUST004559,2025-10-25,Delivered,Mobile App,UPI,,Maharashtra,1382.7
ORD0017549,CUST002826,2025-10-25,Delivered,Online,Debit Card,Chennai,Tamil Nadu,399.16
ORD0017550,CUST002412,2025-10-25,Returned,Online,Credit Card,Hyderabad,Telangana,884.05
ORD0017551,CUST000895,2025-10-25,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,860.72
ORD0017552,CUST001319,2025-10-25,Delivered,Store,UPI,Delhi,Delhi,1183.08
ORD0017553,CUST001740,2025-10-25,Delivered,Store,Credit Card,Varanasi,Uttar Pradesh,707.54
ORD0017554,CUST000878,2025-10-25,Returned,Mobile App,Credit Card,Pune,Maharashtra,571.1
ORD0017555,CUST004277,2025-10-25,Delivered,Mobile App,Cash on Delivery,Bhopal,Madhya Pradesh,1550.89
ORD0017556,CUST003853,2025-10-25,Delivered,Online,Net Banking,Ahmedabad,Gujarat,934.77
ORD0017557,CUST000271,2025-10-25,Delivered,Online,Credit Card,Kolkata,West Bengal,434.52
ORD0017558,CUST000585,2025-10-25,Delivered,Online,UPI,Ahmedabad,Gujarat,1240.61
ORD0017559,CUST000374,2025-10-25,Cancelled,Online,Debit Card,Chennai,Tamil Nadu,1354.72
ORD0017560,CUST004584,2025-10-25,Delivered,Online,Cash on Delivery,Delhi,Delhi,1787.95
ORD0017561,CUST003099,2025-10-25,Delivered,Store,Cash on Delivery,Chennai,Tamil Nadu,577.81
ORD0017562,CUST000027,2025-10-25,Delivered,Store,Net Banking,Mysuru,Karnataka,396.42
ORD0017563,CUST004408,2025-10-25,Delivered,Online,UPI,Bhubaneswar,Odisha,2329.53
ORD0017564,CUST002738,2025-10-25,Delivered,Online,Net Banking,Chennai,Tamil Nadu,782.37
ORD0017565,CUST001036,2025-10-25,Delivered,Store,UPI,Bhubaneswar,Odisha,624.21
ORD0017566,CUST001014,2025-10-25,Delivered,Store,UPI,Pune,Maharashtra,557.28
ORD0017567,CUST004823,2025-10-25,Delivered,Mobile App,Credit Card,Ludhiana,Punjab,787.14
ORD0017568,CUST002344,2025-10-25,Delivered,Mobile App,Debit Card,Jodhpur,Rajasthan,614.19
ORD0017569,CUST002791,2025-10-25,Delivered,Store,UPI,Thiruvananthapuram,Kerala,1919.01
ORD0017570,CUST002079,2025-10-25,Delivered,Mobile App,UPI,Bhopal,Madhya Pradesh,1033.96
ORD0017571,CUST001752,2025-10-25,Delivered,Store,Credit Card,Indore,Madhya Pradesh,1180.77
ORD0017572,CUST001053,2025-10-25,Delivered,Online,Debit Card,,Maharashtra,434.29
ORD0017573,CUST003544,2025-10-25,Delivered,Online,UPI,Varanasi,Uttar Pradesh,568.62
ORD0017574,CUST004387,2025-10-25,Delivered,Store,UPI,Bhubaneswar,Odisha,1944.32
ORD0017575,CUST001838,2025-10-25,Delivered,Mobile App,UPI,Pune,Maharashtra,3117.77
ORD0017576,CUST003421,2025-10-25,Delivered,Mobile App,Debit Card,Delhi,Delhi,2549.01
ORD0017577,CUST003933,2025-10-25,Delivered,Online,Credit Card,Chennai,Tamil Nadu,1843.77
ORD0017578,CUST004895,2025-10-25,Delivered,Mobile App,UPI,Warangal,Telangana,755.24
ORD0017579,CUST004816,2025-10-25,Delivered,Online,Credit Card,Thiruvananthapuram,Kerala,191.26
ORD0017580,CUST003569,2025-10-25,Delivered,Store,UPI,Pune,Maharashtra,1709.76
ORD0017581,CUST000208,2025-10-25,Delivered,Online,Debit Card,Madurai,Tamil Nadu,776.13
ORD0017582,CUST002315,2025-10-25,Delivered,Store,UPI,,Maharashtra,1980.36
ORD0017583,CUST001744,2025-10-25,Delivered,Online,Credit Card,Jodhpur,Rajasthan,150.0
ORD0017584,CUST000392,2025-10-25,Delivered,Store,UPI,Mumbai,Maharashtra,1521.57
ORD0017585,CUST000546,2025-10-25,Delivered,Online,UPI,Lucknow,Uttar Pradesh,915.09
ORD0017586,CUST003318,2025-10-25,Delivered,Online,UPI,Delhi,Delhi,3421.34
ORD0017587,CUST002369,2025-10-26,Returned,Mobile App,Credit Card,Mumbai,Maharashtra,814.97
ORD0017588,CUST000360,2025-10-26,Delivered,Store,Credit Card,Ahmedabad,Gujarat,527.21
ORD0017589,CUST003679,2025-10-26,Returned,Online,Cash on Delivery,Mysuru,Karnataka,595.26
ORD0017590,CUST002486,2025-10-26,Cancelled,Online,UPI,Bengaluru,Karnataka,1244.53
ORD0017591,CUST002771,2025-10-26,Delivered,Store,Debit Card,Hyderabad,Telangana,1550.08
ORD0017592,CUST004232,2025-10-26,Delivered,Online,UPI,Mysuru,Karnataka,325.61
ORD0017593,CUST002448,2025-10-26,Pending,Store,Debit Card,Vadodara,Gujarat,1892.74
ORD0017594,CUST000529,2025-10-26,Delivered,Store,Net Banking,Hyderabad,Telangana,1852.78
ORD0017595,CUST002182,2025-10-26,Delivered,Mobile App,Debit Card,Bengaluru,Karnataka,3497.33
ORD0017596,CUST003034,2025-10-26,Delivered,Mobile App,UPI,Bengaluru,Karnataka,1695.95
ORD0017597,CUST004681,2025-10-26,Returned,Online,Credit Card,Mysuru,Karnataka,483.99
ORD0017598,CUST002878,2025-10-26,Cancelled,Mobile App,Credit Card,New Delhi,Delhi,817.89
ORD0017599,CUST003610,2025-10-26,Delivered,Store,UPI,Coimbatore,Tamil Nadu,291.53
ORD0017600,CUST001084,2025-10-26,Delivered,Store,UPI,Kolkata,West Bengal,992.92
ORD0017601,CUST003746,2025-10-26,Delivered,Store,Credit Card,Delhi,Delhi,471.56
ORD0017602,CUST003572,2025-10-26,Delivered,Mobile App,UPI,,Maharashtra,1973.81
ORD0017603,CUST000177,2025-10-26,Delivered,Online,Net Banking,Kolkata,West Bengal,384.4
ORD0017604,CUST002260,2025-10-26,Delivered,Mobile App,Net Banking,Thiruvananthapuram,Kerala,1265.85
ORD0017605,CUST002383,2025-10-26,Cancelled,Online,Debit Card,New Delhi,Delhi,486.25
ORD0017606,CUST001901,2025-10-26,Cancelled,Store,UPI,Bengaluru,Karnataka,2693.36
ORD0017607,CUST003717,2025-10-26,Returned,Online,Credit Card,Kolkata,West Bengal,302.99
ORD0017608,CUST002227,2025-10-26,Delivered,Store,Credit Card,Pune,Maharashtra,1164.19
ORD0017609,CUST001198,2025-10-26,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,693.47
ORD0017610,CUST000095,2025-10-26,Delivered,Mobile App,Net Banking,Bengaluru,Karnataka,721.78
ORD0017611,CUST000410,2025-10-26,Returned,Store,Net Banking,Coimbatore,Tamil Nadu,688.38
ORD0017612,CUST001025,2025-10-26,Delivered,Online,Net Banking,Kolkata,West Bengal,513.34
ORD0017613,CUST003301,2025-10-26,Delivered,Mobile App,UPI,,Maharashtra,2121.0
ORD0017614,CUST002422,2025-10-26,Delivered,Online,Cash on Delivery,Bengaluru,Karnataka,1184.21
ORD0017615,CUST001101,2025-10-26,Delivered,Mobile App,Debit Card,Hyderabad,Telangana,2515.09
ORD0017616,CUST001711,2025-10-26,Delivered,Store,Debit Card,Chandigarh,Chandigarh,515.21
ORD0017617,CUST001257,2025-10-26,Delivered,Store,Debit Card,Delhi,Delhi,553.12
ORD0017618,CUST001542,2025-10-26,Delivered,Online,Debit Card,Bengaluru,Karnataka,2227.98
ORD0017619,CUST002386,2025-10-26,Delivered,Store,UPI,Jodhpur,Rajasthan,904.71
ORD0017620,CUST004142,2025-10-26,Returned,Mobile App,UPI,Kolkata,West Bengal,4176.44
ORD0017621,CUST000657,2025-10-26,Delivered,Store,Debit Card,Madurai,Tamil Nadu,647.95
ORD0017622,CUST004006,2025-10-26,Delivered,Online,UPI,Bengaluru,Karnataka,1323.58
ORD0017623,CUST001560,2025-10-26,Delivered,Online,Credit Card,Ahmedabad,Gujarat,526.11
ORD0017624,CUST002032,2025-10-26,Pending,Mobile App,UPI,Bengaluru,Karnataka,890.94
ORD0017625,CUST003549,2025-10-26,Cancelled,Mobile App,Credit Card,Kolkata,West Bengal,617.66
ORD0017626,CUST002907,2025-10-26,Cancelled,Online,Credit Card,Coimbatore,Tamil Nadu,1252.3
ORD0017627,CUST001471,2025-10-26,Delivered,Store,Cash on Delivery,Delhi,Delhi,682.12
ORD0017628,CUST003034,2025-10-26,Delivered,Online,Credit Card,Bengaluru,Karnataka,4225.65
ORD0017629,CUST002886,2025-10-26,Delivered,Store,UPI,Ludhiana,Punjab,502.46
ORD0017630,CUST004892,2025-10-26,Returned,Store,UPI,Pune,Maharashtra,924.22
ORD0017631,CUST002339,2025-10-26,Delivered,Store,UPI,Delhi,Delhi,382.69
ORD0017632,CUST002126,2025-10-26,Delivered,Store,Net Banking,Lucknow,Uttar Pradesh,1371.88
ORD0017633,CUST004825,2025-10-26,Delivered,Store,UPI,Mumbai,Maharashtra,559.6
ORD0017634,CUST002498,2025-10-26,Returned,Mobile App,UPI,Chennai,Tamil Nadu,987.17
ORD0017635,CUST001590,2025-10-26,Delivered,Store,UPI,Udaipur,Rajasthan,740.99
ORD0017636,CUST004754,2025-10-26,Pending,Mobile App,UPI,Ahmedabad,Gujarat,506.22
ORD0017637,CUST003804,2025-10-26,Delivered,Online,Credit Card,Bengaluru,Karnataka,1276.21
ORD0017638,CUST002814,2025-10-26,Delivered,Online,UPI,Kochi,Kerala,654.81
ORD0017639,CUST000597,2025-10-26,Delivered,Mobile App,Debit Card,Nagpur,Maharashtra,311.71
ORD0017640,CUST004887,2025-10-26,Delivered,Mobile App,UPI,,Maharashtra,972.77
ORD0017641,CUST002758,2025-10-26,Delivered,Store,Cash on Delivery,Delhi,Delhi,653.25
ORD0017642,CUST004936,2025-10-27,Pending,Mobile App,Credit Card,Delhi,Delhi,1287.16
ORD0017643,CUST002665,2025-10-27,Returned,Online,UPI,Hyderabad,Telangana,312.68
ORD0017644,CUST003925,2025-10-27,Delivered,Store,Credit Card,Varanasi,Uttar Pradesh,1344.83
ORD0017645,CUST002377,2025-10-27,Delivered,Store,UPI,Bhubaneswar,Odisha,1031.43
ORD0017646,CUST002772,2025-10-27,Returned,Online,Net Banking,Mumbai,Maharashtra,1188.21
ORD0017647,CUST000449,2025-10-27,Delivered,Store,Net Banking,Chennai,Tamil Nadu,742.9
ORD0017648,CUST001854,2025-10-27,Delivered,Online,Net Banking,Kochi,Kerala,1043.87
ORD0017649,CUST002736,2025-10-27,Delivered,Online,Debit Card,Warangal,Telangana,531.37
ORD0017650,CUST000129,2025-10-27,Delivered,Store,Net Banking,Delhi,Delhi,1250.27
ORD0017651,CUST004036,2025-10-27,Delivered,Store,Cash on Delivery,Hyderabad,Telangana,831.62
